game_id,a1,a2,a3,a4,a5
447,0.334733,0.172159,0.048078,0.229546,0.215485
448,0.334877,0.172225,0.047488,0.229634,0.215776
449,0.334968,0.172341,0.046734,0.229788,0.216169
450,0.334697,0.172202,0.047504,0.229603,0.215994
451,0.335164,0.172138,0.046869,0.229517,0.216312
452,0.335473,0.172215,0.046282,0.229621,0.216409
453,0.335627,0.172354,0.045632,0.229805,0.216582
454,0.336256,0.172397,0.044846,0.229863,0.216637
455,0.336603,0.172475,0.04422,0.229967,0.216735
456,0.336456,0.1724,0.044638,0.229866,0.21664
457,0.336727,0.172436,0.044236,0.229915,0.216686
458,0.336736,0.172592,0.043667,0.230123,0.216882
459,0.336397,0.172784,0.043108,0.230379,0.217332
460,0.336679,0.172739,0.04299,0.230318,0.217274
461,0.336826,0.172667,0.043102,0.230222,0.217184
462,0.336902,0.172851,0.042363,0.230468,0.217416
463,0.336972,0.172887,0.042164,0.230516,0.217461
464,0.337267,0.172865,0.041947,0.230487,0.217434
465,0.337127,0.172793,0.042346,0.230391,0.217343
466,0.337982,0.17254,0.042402,0.230053,0.217024
467,0.338059,0.172724,0.041662,0.230299,0.217256
468,0.337855,0.172936,0.041105,0.230581,0.217523
469,0.338016,0.172913,0.04063,0.23055,0.217891
470,0.338846,0.172793,0.040231,0.23039,0.21774
471,0.33899,0.172719,0.040351,0.230292,0.217648
