game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
226,30,0.427747,0.010005,0.048562,0.279372,0.234313,0.440354,0.559646,0.14008,0.156643
227,30,0.42799,0.010007,0.047755,0.279562,0.234686,0.440177,0.559823,0.114212,0.108175
228,30,0.428105,0.010012,0.04704,0.279885,0.234958,0.439277,0.560723,0.130282,0.153759
229,30,0.428703,0.010007,0.046073,0.280088,0.235128,0.438649,0.561351,0.10946,0.122272
230,26,0.428821,0.010086,0.044913,0.280612,0.235568,0.437596,0.562404,0.126064,0.157922
231,30,0.4296,0.009991,0.044708,0.280352,0.23535,0.437626,0.562374,0.090133,0.073126
232,26,0.429784,0.010009,0.043793,0.280615,0.235799,0.43682,0.56318,0.122753,0.144458
233,32,0.430013,0.009999,0.043262,0.280589,0.236137,0.436652,0.563348,0.115254,0.108728
234,30,0.430571,0.009996,0.042716,0.280477,0.236241,0.436066,0.563934,0.103771,0.113713
235,24,0.43118,0.010005,0.041852,0.28061,0.236353,0.43483,0.56517,0.110706,0.148639
236,24,0.430472,0.010205,0.042391,0.280458,0.236473,0.434145,0.565855,0.134384,0.150112
237,30,0.431197,0.01001,0.041345,0.280738,0.236709,0.43377,0.56623,0.102023,0.103324
238,32,0.431412,0.010013,0.040267,0.28111,0.237199,0.433181,0.566819,0.124708,0.137706
239,32,0.431855,0.010012,0.0392,0.281449,0.237485,0.432886,0.567114,0.111325,0.110592
240,32,0.432349,0.010005,0.038442,0.281595,0.237608,0.432092,0.567908,0.117115,0.139262
241,26,0.432797,0.010007,0.037654,0.281779,0.237763,0.43155,0.56845,0.114473,0.12357
242,30,0.432892,0.009993,0.037961,0.281569,0.237586,0.430325,0.569675,0.109572,0.14647
243,30,0.432679,0.010004,0.037552,0.281677,0.238088,0.429862,0.570138,0.139471,0.146294
244,24,0.432586,0.01009,0.037103,0.281924,0.238297,0.428981,0.571019,0.12662,0.151554
245,24,0.433304,0.010003,0.036295,0.282019,0.238378,0.429354,0.570646,0.106874,0.073094
246,26,0.43339,0.010002,0.036109,0.282075,0.238425,0.428791,0.571209,0.12611,0.138081
247,24,0.433651,0.010017,0.034948,0.282554,0.23883,0.427263,0.572737,0.135161,0.186684
248,26,0.433511,0.010002,0.03478,0.282605,0.239101,0.426932,0.573068,0.128232,0.130972
249,32,0.433607,0.010004,0.034474,0.282718,0.239197,0.426824,0.573176,0.121816,0.113387
250,30,0.433685,0.010011,0.033625,0.283016,0.239664,0.425807,0.574193,0.130178,0.159459
